jam,toilet cleaner
pork,pet care
roll products,salt
herbs,pasta
whipped/sour cream,chocolate marshmallow
processed cheese,frozen fruits
processed cheese,dog food
processed cheese,chocolate marshmallow
frozen fruits,rolls/buns
frozen fruits,cereals
frozen fruits,dog food
frozen fruits,specialty chocolate
frozen fruits,chocolate marshmallow
frozen fruits,napkins
frozen fruits,shopping bags
cereals,chocolate marshmallow
dog food,specialty chocolate
dog food,chocolate marshmallow
specialty chocolate,chocolate marshmallow
chocolate marshmallow,shopping bags
chewing gum,detergent
UHT-milk,canned fruit
artif. sweetener,mustard
artif. sweetener,canned fruit
mustard,canned fruit
candy,softener
spread cheese,mayonnaise
pet care,canned beer
pet care,softener
UHT-milk,ketchup
chicken,artif. sweetener
chicken,cereals
beef,artif. sweetener
beef,cereals
hamburger meat,jam
roll products,artif. sweetener
roll products,mustard
roll products,cereals
oil,artif. sweetener
oil,cereals
oil,jam
artif. sweetener,soups
artif. sweetener,cereals
artif. sweetener,jam
artif. sweetener,bottled beer
artif. sweetener,candles
artif. sweetener,potted plants
mustard,cereals
mustard,potted plants
soups,cereals
soups,jam
cereals,jam
white wine,seasonal products
other vegetables,hair spray
butter,ready soups
butter,hair spray
cream cheese,hair spray
brown bread,hair spray
pastry,hair spray
ready soups,seasonal products
ready soups,hair spray
seasonal products,hair spray
hair spray,newspapers
berries,dog food
oil,liquor
dog food,liquor
dog food,dishes
finished products,spices
finished products,pickled vegetables
finished products,chocolate marshmallow
finished products,detergent
spices,chocolate marshmallow
spices,detergent
pickled vegetables,popcorn
pickled vegetables,chocolate marshmallow
popcorn,chocolate marshmallow
popcorn,detergent
sweet spreads,bottled beer
butter milk,mustard
mayonnaise,popcorn
mustard,popcorn
mustard,candy
baking powder,popcorn
popcorn,long life bakery product
dessert,syrup
yogurt,syrup
syrup,hygiene articles
liver loaf,sliced cheese
curd cheese,cake bar
berries,zwieback
butter milk,zwieback
mayonnaise,zwieback
tropical fruit,nut snack
whipped/sour cream,nut snack
mustard,specialty vegetables
hamburger meat,cooking chocolate
butter,male cosmetics
rolls/buns,male cosmetics
baking powder,male cosmetics
cooking chocolate,specialty chocolate
cooking chocolate,male cosmetics
specialty chocolate,male cosmetics
finished products,UHT-milk
finished products,roll products
finished products,organic products
finished products,cat food
finished products,chewing gum
hamburger meat,organic products
citrus fruit,organic products
pip fruit,organic products
butter,organic products
UHT-milk,canned vegetables
specialty cheese,roll products
specialty cheese,organic products
specialty cheese,baking powder
roll products,organic products
roll products,canned vegetables
roll products,flower (seeds)
pasta,organic products
organic products,baking powder
organic products,canned vegetables
organic products,chewing gum
organic products,chocolate
organic products,potted plants
organic products,flower (seeds)
canned vegetables,chewing gum
chewing gum,flower (seeds)
potted plants,flower (seeds)
herbs,sugar
liver loaf,berries
liver loaf,bathroom cleaner
turkey,packaged fruit/vegetables
turkey,bathroom cleaner
packaged fruit/vegetables,bathroom cleaner
cream cheese,bathroom cleaner
pork,popcorn
liquor,salty snack
liquor,popcorn
salt,cake bar
bottled beer,skin care
organic sausage,brown bread
organic sausage,soda
semi-finished bread,vinegar
white wine,potted plants
white wine,softener
baking powder,cleaner
coffee,skin care
newspapers,flower soil/fertilizer
pork,curd cheese
flour,cereals
mayonnaise,spices
spices,candles
onions,curd cheese
herbs,curd cheese
sliced cheese,curd cheese
beverages,white wine
specialty cheese,detergent
grapes,red/blush wine
hamburger meat,cake bar
cream cheese,popcorn
roll products,popcorn
sugar,popcorn
chicken,canned fruit
canned fruit,flower (seeds)
beverages,specialty cheese
beverages,frozen fish
specialty cheese,frozen fish
vinegar,dog food
condensed milk,frozen meals
condensed milk,newspapers
male cosmetics,newspapers
salt,sweet spreads
yogurt,tidbits
tidbits,meat spreads
sausage,zwieback
ham,zwieback
spread cheese,zwieback
zwieback,napkins
butter milk,pickled vegetables
herbs,rice
canned vegetables,white wine
canned vegetables,flower soil/fertilizer
white wine,flower soil/fertilizer
processed cheese,canned fruit
frozen vegetables,canned fruit
canned fruit,pickled vegetables
turkey,detergent
herbs,canned fruit
pasta,canned fruit
Instant food products,canned fruit
Instant food products,misc. beverages
canned fruit,bottled beer
specialty cheese,rice
specialty cheese,sugar
turkey,specialty cheese
turkey,dish cleaner
packaged fruit/vegetables,butter milk
specialty cheese,oil
specialty cheese,candy
tropical fruit,liqueur
butter,liqueur
domestic eggs,liqueur
bottled water,liqueur
canned beer,liqueur
berries,tea
sliced cheese,tea
flour,tea
pickled vegetables,tea
root vegetables,pudding powder
honey,pudding powder
pudding powder,newspapers
citrus fruit,nut snack
baking powder,nut snack
sweet spreads,nut snack
pork,pudding powder
semi-finished bread,pudding powder
pudding powder,fruit/vegetable juice
liver loaf,frozen potato products
liver loaf,salt
liver loaf,jam
frozen meals,jam
frozen potato products,roll products
rice,jam
dental care,cling film/bags
brown bread,specialty vegetables
specialty vegetables,potted plants
frankfurter,prosecco
turkey,sweet spreads
turkey,white wine
turkey,prosecco
citrus fruit,white wine
citrus fruit,prosecco
whole milk,prosecco
curd,prosecco
frozen potato products,semi-finished bread
frozen potato products,sweet spreads
frozen potato products,white wine
frozen potato products,prosecco
white bread,prosecco
pastry,prosecco
semi-finished bread,sweet spreads
semi-finished bread,prosecco
pickled vegetables,white wine
pickled vegetables,prosecco
sweet spreads,white wine
sweet spreads,prosecco
prosecco,candy
UHT-milk,condensed milk
condensed milk,sliced cheese
condensed milk,soups
condensed milk,sweet spreads
rolls/buns,syrup
soft cheese,chewing gum
whole milk,cream
curd,cream
cream,soda
cream,fruit/vegetable juice
UHT-milk,cake bar
sweet spreads,cake bar
popcorn,cake bar
semi-finished bread,mustard
meat,pasta
ice cream,pasta
cream cheese,sauces
soft cheese,syrup
brown bread,syrup
grapes,softener
softener,kitchen towels
kitchen towels,potted plants
hamburger meat,condensed milk
beef,snack products
brown bread,snack products
red/blush wine,snack products
snack products,dishes
snack products,light bulbs
dishes,light bulbs
salt,candy
specialty bar,female sanitary products
fish,tropical fruit
fish,pip fruit
fish,condensed milk
fish,instant coffee
fish,cake bar
curd,condensed milk
condensed milk,instant coffee
condensed milk,cake bar
butter milk,liquor (appetizer)
liquor (appetizer),salty snack
pip fruit,pudding powder
condensed milk,pudding powder
condensed milk,cocoa drinks
condensed milk,chocolate
pudding powder,cocoa drinks
pudding powder,chocolate
red/blush wine,prosecco
prosecco,waffles
mayonnaise,cleaner
canned fish,cleaner
canned fish,female sanitary products
roll products,dog food
chicken,female sanitary products
sparkling wine,softener
sparkling wine,female sanitary products
sparkling wine,kitchen towels
sparkling wine,house keeping products
softener,female sanitary products
female sanitary products,kitchen towels
female sanitary products,house keeping products
kitchen towels,house keeping products
meat,cocoa drinks
pork,cling film/bags
root vegetables,ketchup
hard cheese,cocoa drinks
pasta,ketchup
pasta,cocoa drinks
ketchup,cocoa drinks
ketchup,chocolate
cocoa drinks,cling film/bags
citrus fruit,frozen chicken
berries,frozen chicken
butter milk,frozen chicken
sliced cheese,frozen chicken
frozen chicken,soda
nuts/prunes,ice cream
detergent,kitchen towels
ham,potato products
processed cheese,potato products
white bread,potato products
frozen vegetables,artif. sweetener
tropical fruit,cream
butter,cream
butter milk,cream
butter milk,spices
whipped/sour cream,cream
cream,processed cheese
cream,ice cream
cream,white bread
cream,spices
cream,salty snack
processed cheese,spices
ice cream,spices
white bread,spices
spices,fruit/vegetable juice
spices,salty snack
red/blush wine,candles
ham,artif. sweetener
processed cheese,artif. sweetener
processed cheese,instant coffee
white bread,artif. sweetener
potato products,artif. sweetener
potato products,instant coffee
potato products,salty snack
potato products,specialty bar
potato products,detergent
artif. sweetener,instant coffee
artif. sweetener,fruit/vegetable juice
artif. sweetener,salty snack
artif. sweetener,specialty bar
artif. sweetener,detergent
instant coffee,detergent
UHT-milk,cream
finished products,grapes
tropical fruit,potato products
berries,potato products
spread cheese,potato products
potato products,chocolate
meat,frozen fruits
yogurt,frozen fruits
hard cheese,frozen fruits
frozen fruits,ice cream
frozen fruits,sweet spreads
frozen fruits,long life bakery product
dessert,photo/film
sliced cheese,canned fruit
frozen meals,canned fruit
canned fruit,long life bakery product
citrus fruit,pudding powder
cream cheese,cookware
oil,pet care
misc. beverages,house keeping products
organic sausage,turkey
organic sausage,tropical fruit
organic sausage,dessert
organic sausage,butter milk
organic sausage,processed cheese
organic sausage,sauces
organic sausage,waffles
organic sausage,candy
turkey,processed cheese
processed cheese,sauces
white bread,sauces
sauces,bottled beer
sauces,candy
dessert,cookware
semi-finished bread,cookware
candy,cookware
specialty fat,seasonal products
specialty fat,dishes
seasonal products,dishes
beverages,sauces
sauces,sweet spreads
sauces,potted plants
sweet spreads,potted plants
liver loaf,detergent
liver loaf,softener
frozen potato products,flour
nuts/prunes,rum
specialty chocolate,photo/film
pip fruit,liquor
liquor,detergent
hard cheese,Instant food products
liquor,napkins
liver loaf,flower (seeds)
onions,flower (seeds)
cream cheese,flower (seeds)
baking powder,brandy
yogurt,tea
whipped/sour cream,tea
hard cheese,tea
white bread,tea
Instant food products,specialty bar
tea,specialty bar
canned fish,dog food
frozen fish,honey
frozen fish,Instant food products
frozen fish,dishes
honey,Instant food products
honey,canned fish
honey,dishes
instant coffee,kitchen towels
packaged fruit/vegetables,softener
pasta,chocolate marshmallow
chocolate marshmallow,softener
misc. beverages,chocolate marshmallow
chocolate marshmallow,cling film/bags
chocolate marshmallow,house keeping products
instant coffee,photo/film
oil,sauces
spices,sauces
spices,cake bar
sauces,cake bar
cream cheese,rubbing alcohol
ice cream,rubbing alcohol
pastry,rubbing alcohol
specialty chocolate,rubbing alcohol
hamburger meat,baby cosmetics
other vegetables,baby cosmetics
cream,oil
cream,sugar
cream,baking powder
cream,baby cosmetics
oil,baby cosmetics
sugar,baby cosmetics
baking powder,baby cosmetics
canned beer,baby cosmetics
white bread,photo/film
popcorn,photo/film
liver loaf,condensed milk
processed cheese,spread cheese
pasta,sauces
grapes,packaged fruit/vegetables
fruit/vegetable juice,flower (seeds)
specialty bar,flower (seeds)
semi-finished bread,liquor
coffee,cooking chocolate
cooking chocolate,newspapers
semi-finished bread,canned vegetables
specialty bar,house keeping products
ham,sparkling wine
onions,sparkling wine
herbs,sparkling wine
ham,ketchup
white wine,male cosmetics
processed cheese,canned beer
mustard,prosecco
prosecco,specialty chocolate
prosecco,female sanitary products
specialty chocolate,female sanitary products
condensed milk,spread cheese
brandy,candy
frankfurter,fish
fish,root vegetables
fish,roll products
liver loaf,processed cheese
brown bread,nut snack
bottled water,nut snack
frozen fruits,soda
frozen fruits,specialty bar
finished products,turkey
finished products,hard cheese
finished products,napkins
meat,meat spreads
meat spreads,canned beer
canned fish,popcorn
ice cream,sparkling wine
beverages,photo/film
semi-finished bread,skin care
artif. sweetener,cake bar
specialty bar,skin care
mustard,cake bar
curd cheese,flour
curd cheese,shopping bags
beverages,seasonal products
frankfurter,tidbits
meat,tidbits
tidbits,brown bread
tidbits,pickled vegetables
dessert,potato products
cream cheese,potato products
cream cheese,Instant food products
frozen meals,Instant food products
potato products,Instant food products
potato products,house keeping products
semi-finished bread,meat spreads
meat,Instant food products
meat,photo/film
butter,photo/film
sliced cheese,syrup
sliced cheese,photo/film
rice,syrup
rice,photo/film
Instant food products,syrup
Instant food products,female sanitary products
Instant food products,photo/film
baking powder,syrup
bottled water,syrup
syrup,female sanitary products
syrup,photo/film
female sanitary products,photo/film
herbs,frozen fruits
frozen vegetables,frozen fruits
frozen fruits,baking powder
frozen fruits,pickled vegetables
frozen fruits,fruit/vegetable juice
frozen fruits,sparkling wine
baking powder,sparkling wine
pickled vegetables,sparkling wine
sparkling wine,long life bakery product
fish,frozen meals
fish,domestic eggs
fish,bottled beer
fish,liquor (appetizer)
fish,dishes
fish,newspapers
frozen meals,liquor (appetizer)
berries,house keeping products
pip fruit,bags
root vegetables,bags
frozen vegetables,bags
frozen potato products,bags
pastry,bags
fruit/vegetable juice,bags
napkins,bags
condensed milk,meat spreads
frozen meals,cling film/bags
meat spreads,coffee
meat spreads,salty snack
meat spreads,cling film/bags
meat spreads,kitchen towels
canned fish,kitchen towels
canned beer,kitchen towels
salty snack,cling film/bags
cling film/bags,kitchen towels
salt,specialty vegetables
dog food,flower soil/fertilizer
brown bread,dental care
misc. beverages,dental care
beverages,canned fruit
beverages,jam
flour,canned fruit
flour,jam
Instant food products,jam
canned fruit,jam
canned beer,cake bar
butter milk,male cosmetics
UHT-milk,male cosmetics
ice cream,male cosmetics
ice cream,prosecco
prosecco,dishes
root vegetables,soap
sugar,soap
meat,potato products
UHT-milk,cereals
specialty cheese,cake bar
pickled vegetables,cake bar
ice cream,canned vegetables
pet care,misc. beverages
brown bread,sparkling wine
roll products,sparkling wine
roll products,dental care
canned vegetables,sparkling wine
canned vegetables,dental care
sparkling wine,dental care
UHT-milk,pet care
sauces,baking powder
sauces,cat food
sauces,pet care
baking powder,pet care
rice,bathroom cleaner
curd,frozen fruits
cream cheese,frozen fruits
frozen fruits,margarine
frozen fruits,cocoa drinks
cocoa drinks,soda
mayonnaise,salt
salt,popcorn
spread cheese,chocolate marshmallow
mayonnaise,frozen meals
dessert,male cosmetics
dessert,liquor
margarine,liquor
meat spreads,specialty chocolate
meat spreads,seasonal products
meat spreads,cookware
specialty chocolate,cookware
seasonal products,cookware
processed cheese,canned vegetables
canned vegetables,specialty bar
red/blush wine,detergent
fish,ice cream
frozen fish,jam
misc. beverages,skin care
pip fruit,snack products
margarine,sparkling wine
soups,misc. beverages
soups,specialty chocolate
soups,specialty bar
bottled water,sparkling wine
misc. beverages,seasonal products
sparkling wine,specialty bar
sparkling wine,seasonal products
frozen potato products,baking powder
tea,kitchen towels
grapes,sauces
mayonnaise,sauces
roll products,sauces
butter,bathroom cleaner
baking powder,bathroom cleaner
long life bakery product,bathroom cleaner
frankfurter,organic sausage
organic sausage,chocolate
sugar,Instant food products
rum,red/blush wine
semi-finished bread,cling film/bags
white wine,cling film/bags
potato products,cereals
potato products,cat food
rice,cereals
rice,cat food
cereals,cat food
cereals,chocolate
UHT-milk,frozen fish
UHT-milk,spices
frozen vegetables,zwieback
frozen fish,zwieback
frozen fish,spices
skin care,dishes
skin care,flower (seeds)
packaged fruit/vegetables,spices
packaged fruit/vegetables,canned vegetables
hard cheese,spices
mayonnaise,canned vegetables
spices,canned vegetables
spices,candy
canned vegetables,candy
packaged fruit/vegetables,light bulbs
hard cheese,sauces
zwieback,cat food
turkey,ketchup
ketchup,candy
ketchup,napkins
hamburger meat,tidbits
hamburger meat,frozen fish
tidbits,sauces
tidbits,kitchen towels
frozen fish,sauces
ice cream,sauces
ice cream,kitchen towels
sauces,kitchen towels
domestic eggs,ready soups
ketchup,dental care
Instant food products,dish cleaner
Instant food products,dental care
cream cheese,make up remover
coffee,make up remover
chocolate,make up remover
candy,make up remover
make up remover,shopping bags
coffee,liquor
liquor,chocolate
liquor,seasonal products
liquor,flower (seeds)
chicken,zwieback
pork,zwieback
zwieback,flour
zwieback,vinegar
zwieback,pickled vegetables
zwieback,detergent
vinegar,chocolate marshmallow
cream cheese,curd cheese
curd cheese,frozen fish
fish,processed cheese
curd cheese,zwieback
finished products,cream cheese
finished products,house keeping products
salad dressing,oil
salad dressing,sauces
salad dressing,coffee
salad dressing,soda
salad dressing,canned beer
salad dressing,liquor (appetizer)
salad dressing,candy
sauces,canned beer
sauces,liquor (appetizer)
condensed milk,frozen fish
condensed milk,candy
specialty cheese,skin care
pip fruit,house keeping products
soft cheese,ketchup
mustard,detergent
mustard,house keeping products
ketchup,waffles
ketchup,specialty chocolate
ketchup,house keeping products
salt,cling film/bags
onions,ketchup
dessert,vinegar
soft cheese,vinegar
soft cheese,tea
soft cheese,abrasive cleaner
cream cheese,white wine
specialty cheese,vinegar
specialty cheese,mustard
specialty cheese,ketchup
specialty cheese,instant coffee
domestic eggs,abrasive cleaner
salt,ketchup
salt,pickled vegetables
salt,instant coffee
salt,tea
salt,abrasive cleaner
pasta,tea
pasta,abrasive cleaner
vinegar,ketchup
vinegar,instant coffee
vinegar,tea
vinegar,misc. beverages
vinegar,white wine
mustard,instant coffee
mustard,tea
mustard,white wine
mustard,abrasive cleaner
ketchup,canned vegetables
ketchup,instant coffee
ketchup,tea
ketchup,white wine
ketchup,abrasive cleaner
pickled vegetables,abrasive cleaner
canned fish,white wine
canned fish,abrasive cleaner
instant coffee,white wine
instant coffee,abrasive cleaner
tea,misc. beverages
tea,white wine
tea,abrasive cleaner
misc. beverages,abrasive cleaner
white wine,abrasive cleaner
chocolate,abrasive cleaner
curd cheese,white wine
sliced cheese,chocolate marshmallow
citrus fruit,preservation products
tropical fruit,preservation products
whole milk,preservation products
yogurt,preservation products
whipped/sour cream,preservation products
spread cheese,soups
soups,house keeping products
butter milk,salt
hard cheese,vinegar
spices,dish cleaner
long life bakery product,dish cleaner
beef,popcorn
flour,popcorn
frankfurter,finished products
pork,male cosmetics
herbs,chewing gum
herbs,male cosmetics
whipped/sour cream,male cosmetics
liquor,hygiene articles
rum,chocolate marshmallow
hard cheese,liquor
hard cheese,kitchen towels
cat food,liquor
pet care,liquor
pet care,dishes
liquor,kitchen towels
ketchup,dog food
frozen potato products,flower (seeds)
instant coffee,flower (seeds)
mayonnaise,rum
frozen meals,softener
meat,skin care
grapes,sparkling wine
grapes,flower (seeds)
sparkling wine,flower (seeds)
sausage,cooking chocolate
frozen vegetables,cooking chocolate
sugar,cooking chocolate
ketchup,baking powder
ketchup,cooking chocolate
canned vegetables,cooking chocolate
processed cheese,flower (seeds)
cream,frozen vegetables
cream,frozen potato products
cream,roll products
cream,rice
cream,cat food
cream,misc. beverages
cream,bottled beer
rice,specialty chocolate
Instant food products,cling film/bags
chicken,kitchen utensil
turkey,kitchen utensil
citrus fruit,kitchen utensil
tropical fruit,kitchen utensil
berries,kitchen utensil
whipped/sour cream,kitchen utensil
rolls/buns,kitchen utensil
margarine,kitchen utensil
cat food,kitchen utensil
soda,kitchen utensil
kitchen utensil,potted plants
specialty cheese,photo/film
organic sausage,liquor (appetizer)
organic sausage,red/blush wine
flour,liquor
light bulbs,potted plants
ham,organic sausage
ham,abrasive cleaner
organic sausage,onions
organic sausage,curd
organic sausage,salt
organic sausage,margarine
organic sausage,jam
organic sausage,chewing gum
organic sausage,abrasive cleaner
sliced cheese,abrasive cleaner
jam,chewing gum
jam,abrasive cleaner
chewing gum,abrasive cleaner
frankfurter,specialty vegetables
meat,soups
meat,specialty vegetables
soups,specialty vegetables
organic sausage,oil
organic sausage,soups
sparkling wine,popcorn
tropical fruit,tidbits
spread cheese,tidbits
tidbits,bottled water
condensed milk,female sanitary products
pork,light bulbs
beverages,zwieback
hard cheese,instant coffee
condensed milk,tidbits
tidbits,misc. beverages
tidbits,cake bar
condensed milk,potato products
condensed milk,rum
soft cheese,potato products
potato products,rum
rum,specialty chocolate
rum,shopping bags
roll products,cling film/bags
packaged fruit/vegetables,artif. sweetener
grapes,nut snack
curd,nut snack
beverages,nut snack
detergent,flower (seeds)
finished products,coffee
frozen potato products,soups
processed cheese,syrup
semi-finished bread,syrup
dog food,syrup
berries,make up remover
sugar,make up remover
liver loaf,newspapers
domestic eggs,sauces
soups,pudding powder
pudding powder,canned fish
liver loaf,cleaner
pet care,liquor (appetizer)
candy,kitchen towels
frozen dessert,tea
meat,abrasive cleaner
meat,cleaner
abrasive cleaner,house keeping products
packaged fruit/vegetables,tea
packaged fruit/vegetables,cling film/bags
packaged fruit/vegetables,photo/film
processed cheese,photo/film
tea,long life bakery product
tea,photo/film
cling film/bags,photo/film
pork,specialty vegetables
popcorn,napkins
canned fish,liquor
liquor,waffles
processed cheese,pet care
flour,pet care
frozen fish,chocolate marshmallow
cake bar,chocolate marshmallow
packaged fruit/vegetables,beverages
pork,make up remover
white bread,make up remover
make up remover,napkins
tidbits,instant coffee
liquor,cake bar
beef,zwieback
tropical fruit,flower soil/fertilizer
pip fruit,flower soil/fertilizer
whole milk,flower soil/fertilizer
packaged fruit/vegetables,white wine
specialty fat,sweet spreads
specialty fat,female sanitary products
sweet spreads,female sanitary products
rice,sparkling wine
brown bread,candles
specialty cheese,dishes
rice,white wine
canned beer,decalcifier
white wine,decalcifier
specialty chocolate,decalcifier
decalcifier,candles
nut snack,flower (seeds)
grapes,cake bar
mustard,sauces
margarine,photo/film
domestic eggs,liquor
sliced cheese,sauces
sliced cheese,organic products
hard cheese,organic products
frozen fish,organic products
frozen fish,canned fruit
frozen fish,popcorn
sauces,organic products
sauces,canned fruit
sauces,popcorn
sauces,dental care
organic products,canned fruit
organic products,popcorn
organic products,dental care
organic products,kitchen towels
canned fruit,popcorn
canned fruit,dental care
canned fruit,napkins
canned fruit,kitchen towels
popcorn,kitchen towels
semi-finished bread,salt
hard cheese,abrasive cleaner
spread cheese,abrasive cleaner
white bread,abrasive cleaner
abrasive cleaner,dental care
snack products,detergent
onions,zwieback
herbs,zwieback
beverages,organic products
cream cheese,organic products
cream cheese,liquor (appetizer)
organic products,liquor (appetizer)
organic products,specialty chocolate
misc. beverages,liquor (appetizer)
liquor (appetizer),specialty chocolate
packaged fruit/vegetables,soft cheese
processed cheese,curd cheese
ham,ready soups
beef,ready soups
curd,ready soups
ready soups,cat food
onions,kitchen towels
pickled vegetables,kitchen towels
condensed milk,hygiene articles
flour,specialty bar
sugar,female sanitary products
baking powder,dish cleaner
sausage,sparkling wine
liquor,sparkling wine
Instant food products,skin care
onions,sauces
sauces,canned vegetables
canned vegetables,canned beer
soda,flower soil/fertilizer
misc. beverages,flower soil/fertilizer
chicken,dental care
seasonal products,male cosmetics
misc. beverages,flower (seeds)
hamburger meat,pudding powder
hamburger meat,skin care
frozen meals,skin care
vinegar,Instant food products
vinegar,pudding powder
vinegar,skin care
vinegar,house keeping products
Instant food products,pudding powder
pudding powder,skin care
pudding powder,hygiene articles
pudding powder,house keeping products
skin care,house keeping products
butter milk,abrasive cleaner
dog food,abrasive cleaner
coffee,abrasive cleaner
detergent,soap
condensed milk,dog food
packaged fruit/vegetables,cake bar
rice,dishes
frozen fish,tea
tea,canned beer
liquor,long life bakery product
candles,shopping bags
instant coffee,candy
canned beer,house keeping products
salt,cocoa drinks
oil,cocoa drinks
canned fish,chocolate marshmallow
meat,sauces
curd cheese,abrasive cleaner
tidbits,frozen vegetables
tidbits,detergent
fish,white bread
berries,nut snack
grapes,pet care
pet care,potted plants
soap,napkins
cooking chocolate,female sanitary products
soups,flower (seeds)
meat spreads,liquor
rice,sauces
fish,packaged fruit/vegetables
fish,cat food
fish,bottled water
packaged fruit/vegetables,pet care
packaged fruit/vegetables,red/blush wine
frozen fish,male cosmetics
chocolate marshmallow,male cosmetics
candy,male cosmetics
hamburger meat,female sanitary products
spread cheese,female sanitary products
canned beer,female sanitary products
semi-finished bread,pasta
pastry,liquor
pet care,white wine
herbs,specialty chocolate
spread cheese,cereals
spread cheese,cling film/bags
canned vegetables,cling film/bags
sliced cheese,male cosmetics
hard cheese,male cosmetics
semi-finished bread,male cosmetics
flour,male cosmetics
pasta,male cosmetics
canned vegetables,male cosmetics
beef,tidbits
frozen fish,canned vegetables
canned vegetables,seasonal products
red/blush wine,seasonal products
zwieback,sugar
ice cream,rum
ketchup,photo/film
canned vegetables,photo/film
tropical fruit,baby cosmetics
oil,sweet spreads
mustard,syrup
mustard,baby cosmetics
mustard,cookware
soups,syrup
soups,baby cosmetics
soups,cookware
sweet spreads,canned beer
sweet spreads,baby cosmetics
sweet spreads,cookware
syrup,waffles
syrup,chocolate
syrup,dish cleaner
syrup,baby cosmetics
syrup,cookware
canned beer,cookware
waffles,baby cosmetics
chocolate,cookware
specialty bar,baby cosmetics
specialty bar,cookware
baby cosmetics,cookware
turkey,salty snack
turkey,house keeping products
grapes,sweet spreads
pickled vegetables,house keeping products
sweet spreads,house keeping products
misc. beverages,light bulbs
turkey,potato products
whipped/sour cream,potato products
rice,flower (seeds)
finished products,pet care
turkey,beverages
turkey,canned beer
beverages,baking powder
beverages,dog food
hard cheese,potted plants
specialty cheese,Instant food products
specialty cheese,specialty chocolate
whole milk,nut snack
butter milk,nut snack
butter milk,cooking chocolate
mustard,liquor (appetizer)
mustard,nut snack
baking powder,liquor (appetizer)
liquor (appetizer),nut snack
liquor (appetizer),cooking chocolate
nut snack,cooking chocolate
red/blush wine,specialty bar
beef,rubbing alcohol
domestic eggs,rubbing alcohol
roll products,pet care
roll products,instant coffee
instant coffee,popcorn
pasta,dish cleaner
pasta,house keeping products
pudding powder,specialty chocolate
pudding powder,detergent
pudding powder,dish cleaner
pudding powder,cling film/bags
pudding powder,candles
dish cleaner,candles
sausage,specialty vegetables
specialty vegetables,rum
hamburger meat,abrasive cleaner
ice cream,abrasive cleaner
sauces,misc. beverages
rice,soap
fruit/vegetable juice,abrasive cleaner
bottled beer,soap
abrasive cleaner,soap
hard cheese,zwieback
zwieback,rice
zwieback,cleaner
rice,cleaner
mustard,organic products
mustard,cleaner
organic products,pickled vegetables
organic products,cleaner
hamburger meat,nut snack
nut snack,detergent
pickled vegetables,cookware
chocolate marshmallow,cookware
tea,flower (seeds)
curd,syrup
butter milk,syrup
butter milk,cleaner
sauces,syrup
sauces,cleaner
syrup,specialty chocolate
syrup,cleaner
processed cheese,rum
frozen meals,zwieback
zwieback,popcorn
spread cheese,mustard
spread cheese,cleaner
rice,cake bar
cake bar,dish cleaner
turkey,canned fruit
curd,canned fruit
herbs,frozen fish
frozen fish,salt
ice cream,cereals
cereals,chewing gum
hamburger meat,light bulbs
red/blush wine,flower (seeds)
dessert,cocoa drinks
dessert,cooking chocolate
roll products,cocoa drinks
roll products,cooking chocolate
tea,cocoa drinks
tea,cooking chocolate
cocoa drinks,canned beer
cocoa drinks,cooking chocolate
cooking chocolate,cling film/bags
hard cheese,chewing gum
turkey,spices
grapes,spices
specialty cheese,soap
frozen dessert,flower (seeds)
turkey,zwieback
roll products,syrup
packaged fruit/vegetables,dog food
margarine,flower soil/fertilizer
long life bakery product,flower soil/fertilizer
waffles,flower soil/fertilizer
specialty chocolate,flower soil/fertilizer
house keeping products,flower soil/fertilizer
processed cheese,white wine
canned fruit,chocolate
canned fruit,dishes
waffles,abrasive cleaner
bottled beer,cleaner
semi-finished bread,red/blush wine
salt,red/blush wine
butter milk,canned fruit
butter milk,white wine
canned fruit,white wine
white wine,popcorn
popcorn,hygiene articles
frozen potato products,pet care
artif. sweetener,canned beer
artif. sweetener,male cosmetics
mustard,male cosmetics
frozen dessert,softener
popcorn,potted plants
tropical fruit,sparkling wine
frozen meals,sparkling wine
zwieback,sparkling wine
zwieback,softener
frozen dessert,canned beer
whipped/sour cream,hair spray
sliced cheese,soap
coffee,hair spray
soda,hair spray
hair spray,soap
nuts/prunes,canned fish
beef,male cosmetics
sausage,female sanitary products
chicken,nut snack
frozen meals,nut snack
cereals,nut snack
cereals,cleaner
cereals,female sanitary products
cereals,house keeping products
nut snack,cake bar
nut snack,cleaner
nut snack,skin care
nut snack,female sanitary products
nut snack,house keeping products
cake bar,female sanitary products
cleaner,skin care
skin care,female sanitary products
curd,bathroom cleaner
instant coffee,dishes
cereals,seasonal products
sausage,salad dressing
root vegetables,salad dressing
root vegetables,artif. sweetener
onions,artif. sweetener
butter,artif. sweetener
processed cheese,salad dressing
processed cheese,frozen fish
processed cheese,cleaner
spread cheese,salad dressing
spread cheese,frozen fish
spread cheese,flour
spread cheese,artif. sweetener
spread cheese,candy
salad dressing,frozen vegetables
salad dressing,frozen fish
salad dressing,rolls/buns
salad dressing,artif. sweetener
salad dressing,cleaner
frozen fish,cleaner
artif. sweetener,candy
artif. sweetener,cleaner
Instant food products,chocolate marshmallow
beverages,salt
mayonnaise,cake bar
processed cheese,ready soups
frozen potato products,ready soups
frozen potato products,red/blush wine
ready soups,fruit/vegetable juice
ready soups,red/blush wine
ready soups,specialty bar
semi-finished bread,dish cleaner
